model,tolerance,point_id,time,rewards,result
FIL6,0.0001,48,124542432,0.981663320741734;0.947260644048672;5.84583447033042;0.941601491259871;0.989798454241205;0.983716501057629;1.00179405898132,4.8980735249268
FIL6,0.0001,49,126728210,0.949910991887935;0.986087653320989;5.63223743766824;0.833147776552277;0.961005044350604;0.902409313616435;0.999676657940009,3.94237190622986
FIL6,1E-06,0,120885800,0.986340199412532;0.989769847289799;5.93495547490937;0.992205578638569;0.991229909105891;0.975963355074825;0.999446585387749,5.33241917400306
FIL6,1E-06,1,120848492,0.977725371928081;0.989846817383258;5.93138570462638;0.984983603745712;0.994202723281631;0.984877151615287;0.999750036672414,5.31720630674916
FIL6,1E-06,2,122936142,0.981926157585068;0.939202272995971;5.88087748323504;0.98693478954589;0.985683097231408;0.987603279038103;0.999527886838602,5.06364838283075
FIL6,1E-06,3,153014548,0.904949675670942;0.953441505841669;5.81779450197299;0.993056786251398;0.985366079074631;0.98143712214003;0.999543332994313,4.76679588274875
FIL6,1E-06,4,149163075,0.986983084541754;0.974238816224434;5.80240013264461;0.977966792133262;0.877443562211369;0.98601174659528;0.999756130938524,4.68913186714934
FIL6,1E-06,5,144692897,0.990131952223414;0.987370083841193;5.8879668825118;0.94427077064435;0.989357442009293;0.977073626054604;0.999763007738952,5.10538703296687
FIL6,1E-06,6,140945628,0.98944053952271;0.981927818613321;5.9343030886933;0.991629832664602;0.991075096936267;0.980954052561919;0.999275748394482,5.32919995071643
FIL6,1E-06,7,135857083,0.988772946836217;0.972250545532773;5.93124168449588;0.993065192482754;0.994123014605857;0.983298310297052;0.999731674741238,5.31333853343773
FIL6,1E-06,8,130198700,0.963678896700941;0.989750418009158;5.90687026642356;0.988112058002812;0.980548827320026;0.985496298598232;0.999283767792383,5.19505001181995
FIL6,1E-06,9,133296815,0.989744431790812;0.989040697852685;5.94104738225712;0.987368937506178;0.987753947816448;0.987320261179164;0.999819106111829,5.36446988608685
FIL6,1E-06,10,127634238,0.987878430153001;0.97304164010065;5.93545128018937;0.991830431556163;0.993653230184864;0.989246866927467;0.999800681267227,5.33553190159795
FIL6,1E-06,11,125468711,0.988037181868964;0.784917063259165;5.69106777975473;0.993334681475556;0.93916518194551;0.988589383269542;0.997024287936002,4.19158129877332
FIL6,1E-06,12,122791685,0.960113155883299;0.977852001370233;5.88016631720418;0.986650058648554;0.975942745293248;0.979822822587105;0.999785533421747,5.06120820910056
FIL6,1E-06,13,125919134,0.986402770659664;0.977257439027814;5.80470156502808;0.961332495365167;0.902035161518227;0.978251827072052;0.999421871385159,4.69905074307683
FIL6,1E-06,14,122128000,0.987916911643821;0.987693863245691;5.943486440553;0.985867243951578;0.993538918681699;0.988645313556821;0.999824189473394,5.37759951200862
FIL6,1E-06,15,120317796,0.989552219499509;0.982026292641682;5.94009124340522;0.993741133484097;0.994234702095455;0.98072068364931;0.999816212035166,5.35791756608879
FIL6,1E-06,16,177716316,0.990309302470285;0.978572545182076;5.94294517448335;0.992460659861777;0.994021467252803;0.987923067383019;0.999658132333404,5.37333555760225
FIL6,1E-06,17,149407219,0.976347590717448;0.979744436134217;5.91486719302897;0.981319439857684;0.990482586392966;0.987166503462486;0.999806636464168,5.23433771218963
FIL6,1E-06,18,142258964,0.956960012264097;0.985703107512661;5.82616450722629;0.990051449810473;0.987973717090818;0.905701993210786;0.999774227337454,4.79498211367236
FIL6,1E-06,19,139136493,0.986072051193438;0.988871806070694;5.94635252998208;0.992636775537206;0.989093084389815;0.989968743040383;0.999710069750547,5.39141227817357
FIL6,1E-06,20,135288234,0.978210305520498;0.980529116279265;5.9301903010303;0.991705913950432;0.993843700452931;0.986276924404671;0.999624340422501,5.30990577871264
FIL6,1E-06,21,129855933,0.988625616613865;0.990041570862101;5.9401899204885;0.989062457197722;0.983204024351974;0.989498710326033;0.999757541136811,5.36016617715762
FIL6,1E-06,22,128092153,0.979272360530295;0.971515298503049;5.91447250341917;0.992086761313034;0.982186082924139;0.989656756080468;0.999755244068179,5.23017276093395
FIL6,1E-06,23,131244615,0.919660933124598;0.960202147066118;5.83788442276573;0.991150670671515;0.987896515700905;0.979340060806429;0.999634095396167,4.86063151194495
FIL6,1E-06,24,134740134,0.989648283188389;0.907176924994481;5.8528196463192;0.992412581482165;0.974773136133351;0.989479101567879;0.99932961895293,4.92654779639847
FIL6,1E-06,25,126833824,0.984034139781952;0.974068840607485;5.83808592663383;0.974371346486322;0.918235523365458;0.987613045585858;0.999763030806759,4.85696061011372
FIL6,1E-06,26,126844518,0.988287501281395;0.969910610042601;5.74408920481719;0.963043932509667;0.846890271821059;0.982290937327206;0.99366595183525,4.42633378922477
FIL6,1E-06,27,135384190,0.976160023058474;0.982412084596088;5.87068168831291;0.967457554359554;0.990079550984994;0.976569073748913;0.978003401564888,5.03351266149924
FIL6,1E-06,28,155164447,0.988822358693487;0.984461972237758;5.92260713817091;0.991567667435231;0.968583414262642;0.989409904697433;0.999761820844365,5.27037872826902
FIL6,1E-06,29,153688283,0.981826047031602;0.989408418206829;5.92459318877796;0.993087734524793;0.994214294618828;0.966259780385987;0.999796914009928,5.27938854430898
FIL6,1E-06,30,155471760,0.918684986349517;0.982196235058322;5.57980796439592;0.963009174962995;0.976674986872499;0.739426920580888;0.99981566057171,3.70864182984642
FIL6,1E-06,31,140870837,0.976962449725746;0.989017954868572;5.91516799617995;0.992414796321381;0.970848840070322;0.986133713154664;0.999790242039278,5.23383233435232
FIL6,1E-06,32,143583919,0.955770883974736;0.990247734829407;5.79136423937006;0.981028924528829;0.992764774222363;0.871784513242284;0.999767408572439,4.63229126701546
FIL6,1E-06,33,138276617,0.979990661548922;0.948799503590746;5.87361301812544;0.969857690204573;0.990289131422395;0.985020213824847;0.999655817533954,5.03029804254904
FIL6,1E-06,34,136318834,0.990329807852509;0.98653078403475;5.91174187130457;0.959159838947924;0.990527116955695;0.985425827794556;0.99976849571912,5.22157592134252
FIL6,1E-06,35,128393348,0.990239018777843;0.989372387101938;5.94723389632104;0.988679411262353;0.992991622281159;0.986171248542016;0.999780208355721,5.39580002162477
FIL6,1E-06,36,131030003,0.989612596085897;0.872163055190343;5.64707840111143;0.971602449059343;0.843406362711397;0.971123657895851;0.9991702801686,3.98348078020926
FIL6,1E-06,37,125914358,0.988594293440118;0.989246686299732;5.94179572412738;0.98953450968635;0.986879332006895;0.988102976777083;0.999437925917205,5.36840790350396
FIL6,1E-06,38,138860202,0.988394695187148;0.104476366216078;3.97715111206966;0.980414965516283;0.180917838370964;0.981527722559263;0.741419524219922,0.88249924750566
FIL6,1E-06,39,126751177,0.989385834007131;0.97250609717102;5.84768501313724;0.928713166383011;0.981337588932911;0.976218261154876;0.999524065488301,4.9102801829255
FIL6,1E-06,40,121797863,0.973886332586372;0.983850736654452;5.81667881369978;0.982380746073127;0.985829698557559;0.890908472507922;0.999822827320349,4.74870170815154
FIL6,1E-06,41,157737791,0.904209532253397;0.655135652841544;5.38220401692674;0.991923924547067;0.85982303639205;0.979962562837446;0.991149308055236,2.96657637700071
FIL6,1E-06,42,147981013,0.989083581171409;0.977745650524902;5.93701317533968;0.993130353901048;0.987772216264997;0.990022285482111;0.999259087995216,5.34352000461031
FIL6,1E-06,43,157681015,0.989789450933222;0.970669115431966;5.78209719264586;0.945563373148646;0.902935026036133;0.973381989197695;0.999758237898187,4.59324820228182
FIL6,1E-06,44,151761508,0.985168272161382;0.97809747729174;5.84628980433179;0.936183993274709;0.986881210166236;0.960207899541324;0.999750951896405,4.90069298185751
FIL6,1E-06,45,144357999,0.978622707719487;0.982451916090474;5.87050271267005;0.941284875916941;0.988549653140785;0.979931251076711;0.999662308725654,5.02090286368116
FIL6,1E-06,46,141362024,0.95550394130527;0.985066458322248;5.90742537391957;0.988209560130024;0.991123186832723;0.987748205640418;0.999774021688895,5.19904218810555
FIL6,1E-06,47,140021391,0.984593625836185;0.926934622349964;5.82464232782077;0.984280091218037;0.981693716584404;0.947602251842819;0.999538019989355,4.78576476274026
FIL6,1E-06,48,131983189,0.983758731371756;0.949001787319017;5.83513946541287;0.93829424675115;0.986945956051512;0.980750703886305;0.996388040033124,4.8503472587295
FIL6,1E-06,49,136703347,0.949910932496203;0.986088058935767;5.63383664407195;0.833187669250906;0.962478228071545;0.902496520027906;0.999675235289619,3.94946114358842
FIL6,1E-08,0,124673512,0.986340481976197;0.989769839923661;5.93495569611844;0.992205550220485;0.991229695288477;0.975963314860641;0.999446813848979,5.33242007717398
FIL6,1E-08,1,123906502,0.977725395496169;0.989846806916518;5.93138619223702;0.984981549832782;0.994203494332638;0.98487891937787;0.999750026281037,5.31720935020925
FIL6,1E-08,2,126491771,0.981926152820401;0.939202195694426;5.88087098199588;0.986934787247648;0.985677605386336;0.987603274724502;0.999526966122573,5.06361671286191
FIL6,1E-08,3,125675804,0.904949778097605;0.953440991283833;5.8177923564134;0.993056806573833;0.985365232251064;0.981436699562219;0.999542848644856,4.76678581197906
FIL6,1E-08,4,157303169,0.98698307992305;0.974239098563401;5.80240038021044;0.977966784328283;0.87744355632376;0.986011777861259;0.9997560832107,4.68913310522006
FIL6,1E-08,5,154013064,0.990131952069274;0.987370084299184;5.88796702464694;0.944270862216919;0.989357313278592;0.977073805226616;0.999763007556352,5.10538772945832
FIL6,1E-08,6,152292795,0.989440485221547;0.981928021215749;5.93430460803426;0.991629846010646;0.991076978888496;0.980954046309552;0.99927523038827,5.3292081447244
FIL6,1E-08,7,143089187,0.988772998096198;0.972248999404979;5.9312423898135;0.993065173719799;0.994123911394267;0.98329826379423;0.99973304340403,5.31334103101967
FIL6,1E-08,8,138357121,0.963678319571895;0.989750897136694;5.90687135252043;0.988112803013208;0.980549397931166;0.985496436552946;0.999283498314519,5.19505568232405
FIL6,1E-08,9,135076967,0.98974443403979;0.989040669769711;5.94104731735856;0.987368898147066;0.987753925438578;0.987320286057921;0.999819103905492,5.36446956509091
FIL6,1E-08,10,134900535,0.987878431074966;0.973040774363999;5.93545383093804;0.991830433455278;0.99365552750926;0.989246866585805;0.999801797948729,5.33554403606781
FIL6,1E-08,11,140359269,0.988037181402893;0.784917068706074;5.69106785598666;0.993334681750212;0.939165237126362;0.988589382598164;0.997024304402942,4.1915816292057
FIL6,1E-08,12,134384805,0.960112737484326;0.977844203991277;5.88014976672935;0.986649989062017;0.97593763678096;0.979821816461773;0.999783382948988,5.06112759124713
FIL6,1E-08,13,132506017,0.986402780877589;0.977259300003277;5.80470452313414;0.961334094386485;0.902034572886641;0.978251902395679;0.999421872584471,4.69906475090678
FIL6,1E-08,14,134238286,0.987916915211543;0.987693866966308;5.94348663112573;0.985866914977978;0.993539167884768;0.98864559060339;0.999824175481747,5.37760058975132
FIL6,1E-08,15,123911049,0.989552224895424;0.982026231041256;5.94009132670563;0.993741132016838;0.994234805977427;0.980720676976603;0.999816255798087,5.3579179562518
FIL6,1E-08,16,121725973,0.990309301946509;0.978572543858331;5.94294517448703;0.992460657715247;0.99402146331851;0.987923070314207;0.999658137334227,5.37333555414688
FIL6,1E-08,17,122785457,0.976347590914971;0.979744421645742;5.9148673462817;0.98131933109638;0.990482796414352;0.987166513013844;0.999806693196422,5.23433846542597
FIL6,1E-08,18,167883461,0.956964307098242;0.985703086169387;5.82617548027738;0.990056955760346;0.987973762691014;0.905703133758886;0.999774234799508,4.79503373575187
FIL6,1E-08,19,150414874,0.986072042376015;0.988871866372579;5.94635263874021;0.992636809905219;0.989093137184946;0.989968742742833;0.999710040158619,5.39141285565437
FIL6,1E-08,20,147715626,0.978210312167264;0.980529117222088;5.93019029356912;0.991705909990527;0.993843699079196;0.986276925938682;0.999624329171368,5.3099057498793
FIL6,1E-08,21,142538323,0.988625620793099;0.99004166538646;5.94019016053627;0.989062579237114;0.983204049578723;0.98949870929752;0.999757536243357,5.36016738544178
FIL6,1E-08,22,141845835,0.979272319445518;0.971515701776403;5.91447107479558;0.992085966108636;0.982184986903919;0.989656860485308;0.99975524007579,5.23016570069259
FIL6,1E-08,23,139534952,0.919660897503449;0.960202954900498;5.83788334381729;0.991150671277535;0.987895281578693;0.97934013437275;0.999633404184369,4.86062676678747
FIL6,1E-08,24,135624735,0.989648283165958;0.907177118889651;5.85281844704295;0.992412580540162;0.974771488196658;0.989479102800533;0.999329873449999,4.92654167846782
FIL6,1E-08,25,135412579,0.984034139757609;0.974068809071742;5.83808587323658;0.974371323523471;0.918235525655685;0.987613044373749;0.999763030854332,4.85696035322334
FIL6,1E-08,26,145823316,0.988291198694149;0.969920552268893;5.74410533108472;0.963044507708424;0.846890346968481;0.982290971101341;0.993667754343433,4.42640749902742
FIL6,1E-08,27,143296478,0.976162010528414;0.982412752217497;5.87068459596639;0.96745759858964;0.990079715725294;0.976569156285871;0.978003362619668,5.03352684535579
FIL6,1E-08,28,123584935,0.988822359599235;0.984461231735015;5.92260580193196;0.99156745822872;0.968582995486998;0.989409908907207;0.999761847974787,5.27037197476867
FIL6,1E-08,29,121938995,0.981825949161664;0.989408419905297;5.92459285446912;0.993087704908755;0.994214344613892;0.966259449878703;0.999796986000795,5.27938679352221
FIL6,1E-08,30,130347314,0.918684971869345;0.98219623501448;5.57980794613204;0.963009170255555;0.976674987179653;0.739426918954001;0.999815662859014,3.70864175345508
FIL6,1E-08,31,146457683,0.976962454700238;0.989017996937534;5.91516807138341;0.992414819176259;0.970848850576451;0.986133707572241;0.999790242420687,5.23383270946646
FIL6,1E-08,32,156088294,0.955770883974736;0.990247734829407;5.79136423937006;0.981028924528829;0.992764774222363;0.871784513242284;0.999767408572439,4.63229126701546
FIL6,1E-08,33,156153446,0.979990644609405;0.948798596332741;5.87361605166663;0.969856941604227;0.990290387278395;0.985021671656134;0.999657810185725,5.03031185024676
FIL6,1E-08,34,149340866,0.990329807718323;0.986530785135303;5.91174264941385;0.959159758475815;0.990528151797623;0.985425650539853;0.999768495746929,5.2215798670546
FIL6,1E-08,35,142114424,0.990239018804384;0.98937238066466;5.94723390413881;0.988679408999454;0.992991638504953;0.986171255819932;0.999780201345431,5.39580006858258
FIL6,1E-08,36,152949482,0.989612591282461;0.872162039174738;5.64706794577416;0.971602366227654;0.843405752048284;0.971123631020405;0.999161566020617,3.98344110092143
FIL6,1E-08,37,136889074,0.988593894607982;0.989246092115972;5.94179501075591;0.989534502753692;0.986878992032084;0.988102979876399;0.999438549369783,5.36840378385754
FIL6,1E-08,38,150411203,0.988394695202205;0.104476365733728;3.97715120764446;0.980414965484763;0.180917828189261;0.981527722458549;0.741419630575957,0.882499235179193
FIL6,1E-08,39,135487724,0.989385833861721;0.972506097677192;5.84768488858055;0.928713024733596;0.981337803690592;0.976218063090542;0.999524065526906,4.91027959917748
FIL6,1E-08,40,131142127,0.973883695304809;0.983850795313659;5.81667396149243;0.982378736995188;0.985829827159477;0.890908063842717;0.999822842876581,4.74867896371615
FIL6,1E-08,41,136868907,0.904209499002425;0.655135426406108;5.3822002741435;0.991923924311917;0.859820501985177;0.979962681082833;0.991148241355038,2.96656313646064
FIL6,1E-08,42,124161472,0.989083583612451;0.977745691839672;5.93701365693233;0.993130357617323;0.987772575620401;0.99002228572582;0.999259162516656,5.34352240031192
FIL6,1E-08,43,133161031,0.989789450739066;0.970669302187644;5.78209744506362;0.945563493024355;0.902934957299428;0.973382003762281;0.999758238050838,4.59324938724023
FIL6,1E-08,44,128501361,0.98516827154977;0.978097477146921;5.84628952284361;0.936183989537371;0.986881034653309;0.960207798067313;0.999750951888931,4.9006915946207
FIL6,1E-08,45,149344303,0.978622707003465;0.98245193443937;5.8705044286573;0.941284508010391;0.988552514605696;0.979930447608999;0.999662316989377,5.02091144712576
FIL6,1E-08,46,151893852,0.955503922575102;0.985066471157011;5.9074254011135;0.988209559584778;0.991123187544507;0.987748204116165;0.999774056135929,5.19904230053236
FIL6,1E-08,47,161429840,0.984593609080132;0.926936308311637;5.82464890536908;0.984280078015529;0.981696309893601;0.947602242073322;0.999540357994859,4.78579471702356
FIL6,1E-08,48,153447511,0.983753825276477;0.949009520030832;5.83514307748966;0.938295331936247;0.986949138711698;0.980751267519851;0.99638399401456,4.8503682103389
FIL6,1E-08,49,159728759,0.949910935402377;0.986088059361043;5.63385355187803;0.833188075617592;0.96249365672778;0.902497588966225;0.999675235803003,3.94953613449356
FIL6,1E-10,0,142296271,0.986340480406456;0.989769834754729;5.93495569088739;0.992205550361991;0.991229694342656;0.975963314958506;0.999446816063055,5.33242004876261
FIL6,1E-10,1,136633512,0.977725395479373;0.98984680684353;5.93138619247142;0.984981547941719;0.994203498433823;0.984878917493476;0.999750026279491,5.31720935169454
FIL6,1E-10,2,139231617,0.981926152776038;0.939202195768865;5.88087098533444;0.98693478731731;0.985677607893767;0.987603274711752;0.999526966866705,5.06361672889094
FIL6,1E-10,3,137002023,0.904949778509421;0.95344099252355;5.81779235084146;0.993056806560418;0.985365226854908;0.981436698054108;0.999542848339045,4.76678578484344
FIL6,1E-10,4,137520525,0.986983079923216;0.974239100434277;5.80240020620606;0.977966612390231;0.877443552656582;0.986011777563583;0.99975608323817,4.68913230121258
FIL6,1E-10,5,132514800,0.990131952070495;0.987370084224673;5.88796702474863;0.944270862283585;0.989357313154639;0.97707380540449;0.999763007610744,5.1053877299132
FIL6,1E-10,6,132048826,0.989440485817723;0.981928022080964;5.9343046070505;0.991629845971808;0.991076974301998;0.980954046349178;0.999275232528821,5.32920813783706
FIL6,1E-10,7,123560732,0.988772997681867;0.972249003482461;5.93124238760826;0.993065172007688;0.994123907096704;0.983298264864554;0.999733042474981,5.3133410208609
FIL6,1E-10,8,121431436,0.963678319684113;0.989750897088889;5.90687135235933;0.988112802983959;0.980549397862534;0.985496436445396;0.999283498294445,5.1950556815056
FIL6,1E-10,9,120688265,0.989744434039724;0.989040669433453;5.9410473163545;0.987368897167557;0.987753925274555;0.987320286601176;0.999819103838034,5.36446956024303
FIL6,1E-10,10,164224544,0.987878431054561;0.973040746380805;5.93545391348403;0.991830433514438;0.993655600239098;0.989246866853529;0.9998018354416,5.33554442764726
FIL6,1E-10,11,160645380,0.988037181114078;0.784917069984074;5.69106787255157;0.99333468175869;0.939165252658046;0.988589382976652;0.997024304060038,4.19158170396839
FIL6,1E-10,12,151962009,0.960112737930135;0.97784421623023;5.88014978722719;0.986649989151256;0.975937644156069;0.979821816141114;0.999783383618397,5.06112769260232
FIL6,1E-10,13,159345392,0.986402780877751;0.977259308944691;5.80470453365834;0.961334097500852;0.902034571204451;0.978251902544591;0.999421872586003,4.69906480128398
FIL6,1E-10,14,142568249,0.987916914442902;0.987693867138271;5.94348663224232;0.985866915981401;0.993539165078112;0.988645595238274;0.999824174363367,5.3776005966474
FIL6,1E-10,15,143305136,0.989552225090929;0.982026217835953;5.94009134409048;0.99374113197403;0.994234821794646;0.980720676751635;0.999816270643287,5.35791803302728
FIL6,1E-10,16,140011365,0.990309301957403;0.97857253373852;5.9429451657486;0.992460657116313;0.994021448369418;0.987923070829652;0.999658153737303,5.37333549590232
FIL6,1E-10,17,135075700,0.976347590929778;0.979744414274707;5.91486737347405;0.981319332748881;0.990482821673437;0.987166514090287;0.99980669975696,5.23433859754808
FIL6,1E-10,18,138866061,0.956964306646073;0.985703086179209;5.82617547916282;0.990056955162951;0.987973762748971;0.905703133682643;0.999774234742968,4.7950337305617
FIL6,1E-10,19,131490198,0.986072042313238;0.988871876737177;5.94635264460416;0.992636811508164;0.989093135145156;0.989968742858052;0.999710036042359,5.39141288895447
FIL6,1E-10,20,131180808,0.978210312217678;0.980529116411269;5.93019028665838;0.99170590877272;0.993843693972725;0.986276927335081;0.999624327948906,5.30990571597269
FIL6,1E-10,21,124509040,0.988625620813809;0.990041664908114;5.94019015971697;0.989062578871791;0.983204049579124;0.989498709352254;0.999757536191883,5.36016738136117
FIL6,1E-10,22,127755591,0.979272319301121;0.971515697757534;5.91447107955359;0.992085971083381;0.982184992491607;0.989656860826305;0.999755238093648,5.23016572556302
FIL6,1E-10,23,129757342,0.919660890152154;0.960203000843976;5.83788316680543;0.991150670844506;0.987895076197572;0.979340151468038;0.999633377299183,4.8606259214154
FIL6,1E-10,24,133466094,0.989648283186608;0.907177118516686;5.85281845103576;0.99241258059542;0.974771492810331;0.989479102793181;0.999329873133534,4.92654169836595
FIL6,1E-10,25,179873761,0.984034139757759;0.974068815215374;5.83808587745555;0.974371322318757;0.918235525276021;0.987613044300342;0.999763030587289,4.85696037435786
FIL6,1E-10,26,171086589,0.98829120460249;0.969920631491257;5.74410540312999;0.963044486433312;0.846890346484324;0.982290970984295;0.993667763134318,4.42640783422454
FIL6,1E-10,27,173270339,0.976161874063065;0.982412706786088;5.87068438961353;0.96745759446356;0.990079700394512;0.976569148650032;0.97800336525627,5.03352583826089
FIL6,1E-10,28,158009752,0.988822359690434;0.98446125306359;5.92260584836931;0.991567461658383;0.968583014977174;0.98940991073541;0.999761848244318,5.27037220912886
FIL6,1E-10,29,141545774,0.981825949517368;0.989408420050322;5.92459285789464;0.99308770617174;0.994214344454628;0.966259451637372;0.999796986063202,5.27938681065959
FIL6,1E-10,30,155574619,0.91868497187762;0.982196235018232;5.57980794613934;0.963009170254392;0.976674987175751;0.739426918957862;0.999815662855489,3.70864175348659
FIL6,1E-10,31,138734647,0.976962454474381;0.989017997218646;5.91516807167637;0.992414819215111;0.970848850527944;0.986133707905982;0.999790242334306,5.23383271107921
FIL6,1E-10,32,139777617,0.955770633574096;0.990247725091979;5.79136413197465;0.98102907721659;0.992764774079785;0.871784500165141;0.999767421847053,4.63229075764636
FIL6,1E-10,33,137149608,0.979990644610402;0.948798596112338;5.87361605208509;0.969856941625831;0.990290387193994;0.985021671718748;0.999657810823779,5.03031185181632
FIL6,1E-10,34,132301480,0.990329807730799;0.986530785223134;5.91174268407728;0.9591597548074;0.990528198351191;0.985425642224975;0.999768495739778,5.2215800428257
FIL6,1E-10,35,124959812,0.990239018804391;0.989372380664318;5.94723390414026;0.988679408999308;0.99299163850721;0.986171255820264;0.999780201344764,5.39580006859063
FIL6,1E-10,36,133919240,0.989612591281522;0.872162038554908;5.64706790899744;0.97160234478986;0.84340575185448;0.97112363097647;0.999161551540197,3.98344095153137
FIL6,1E-10,37,126136308,0.988593892325192;0.989246087466936;5.94179500466004;0.989534503031181;0.98687898822366;0.988102979922045;0.999438553691028,5.36840374928778
FIL6,1E-10,38,165586071,0.988394561113019;0.104476351559599;3.97715066804678;0.980414832478289;0.180917803636576;0.981527589300881;0.741419529958405,0.882498830942188
FIL6,1E-10,39,134008312,0.989385833853908;0.972506097678479;5.84768488757546;0.928713024271791;0.981337804014891;0.976218062229828;0.99952406552655,4.9102795943167
FIL6,1E-10,40,176146281,0.973883612421661;0.983850794686463;5.81667379266069;0.982378666960481;0.985829825561367;0.890908050295241;0.999822842735477,4.74867817146021
FIL7,0.01,0,599176787,0.608379820198959;0.849475961593672;0.806931943605124;0.988167915786754;5.32871037396136;0.83544779520376;0.834840912317604;0.405466025255469,1.84122543506984
FIL7,0.01,1,218370855,0.989112229315012;0.988147435680178;0.989143348875169;0.977002301235497;6.8993426133886;0.988340085741232;1.00718965240449;0.960407560137013,8.61982320421275
FIL7,0.01,2,241758148,0.988510974085161;0.985669175067904;0.981479348539929;0.989580384928364;6.87064928609795;0.964840260344519;0.996360731753804;0.964208411378262,8.44237038787334
FIL7,0.01,3,244335607,0.912331456201153;0.955795019416457;0.998584981441538;0.988243540272468;6.77509896983727;0.930449764418228;0.999807694896022;0.989886513191382,7.8561300643938
FIL7,0.01,4,226525302,0.987836247515171;0.984767737861747;0.992236677220154;0.989983472082314;6.90726994086713;0.98774966704916;1.00032679236968;0.964369346768875,8.67374904117198
FIL7,0.01,5,209558868,0.991574259802225;0.978625993797809;0.992482912787436;0.988040548681223;6.91251430195623;0.976432360601347;0.999921154020503;0.985437072265696,8.70523031807969
FIL7,0.01,6,212770445,0.798317478967689;0.39114407991193;0.992143214194848;0.736481834298086;5.88614747378214;0.987127658808059;0.998017133046138;0.982916074555389,3.70491503669136
FIL7,0.01,7,252396495,0.993042185688711;0.987009744779478;0.974206013846696;0.98766794719984;6.9002891443327;0.987084341220901;0.998462975785964;0.972815935811116,8.6295544177491
FIL7,0.01,8,222374209,0.975838560784375;0.988331933542821;0.940294949563664;0.988240371463754;6.68418425746529;0.910308751006675;0.980788448394742;0.900381242709261,7.32511411775358
FIL7,0.01,9,206492202,0.511802533657819;0.590983805814484;0.580231251622685;0.517102182844395;3.53384221564433;0.407470520962068;0.499244888049803;0.427007032693073,0.680227507254032
FIL7,0.01,10,217168097,0.981698648510315;0.988902515321698;0.994778627302962;0.986218817702799;6.91839850369154;0.979661678098805;0.999796863901961;0.987341352852983,8.74446010680154
FIL7,0.01,11,249485221,0.943282786373299;0.974302720330136;0.991163775492122;0.989559923097357;6.83530775820641;0.958298233688077;0.996426928356731;0.982273390868678,8.22478730318664
FIL7,0.01,12,228072982,0.988104014718777;0.988749784711355;0.987270444186142;0.980081871789801;6.90009265008471;0.969846544754408;0.999710970122185;0.986329019802006,8.62703311996352
FIL7,0.01,13,215416575,0.992207063226522;0.94240998615743;0.980805644311217;0.849084793372491;6.72088531693282;0.981522901801467;0.993226476378864;0.98162845168483,7.56745506849768
FIL7,0.01,14,209982706,0.816750670815804;0.486208305948798;0.994147719205781;0.793440531568616;6.06779731928397;0.988164937794218;0.999425076462862;0.989660077487892,4.37867887075212
FIL7,0.01,15,212456963,0.993371972789899;0.986192165531109;0.986904430621695;0.97853254441636;6.89049736774161;0.989856107620628;0.991040599697865;0.964599547064034,8.57678474949588
FIL7,0.01,16,216153339,0.712959557796958;0.844120200359673;0.96297136269222;0.987760072468934;6.29410729866421;0.797577452919669;0.9997998290189;0.988918823407846,5.26459871825136
FIL7,0.01,17,231924308,0.986624200623241;0.975686875559564;0.993033487238509;0.950540859911281;6.85992627084039;0.974212435050635;0.998628912594252;0.981199499862905,8.38116441754885
FIL7,0.01,18,222424691,0.988086584035879;0.952495679631656;0.7710130857482;0.872173925846941;5.78374396533346;0.940617629896496;0.828163922494087;0.431193137680171,3.34175132758755
FIL7,0.01,19,222827976,0.976791974258588;0.984781512350271;0.990684193868039;0.987751799672821;6.88295880077351;0.985783987513815;0.999518332599797;0.95764700051019,8.52150575250595
FIL7,0.01,20,209442194,0.411362290517885;0.795100636857943;0.97901130621989;0.988260810676778;5.96290543732946;0.805765773928327;0.9995125426114;0.983892076517243,3.95991170583651
FIL7,0.01,21,210941710,0.995348846874093;0.951398190540165;0.784458295632852;0.986066844306428;5.98345019378594;0.986927829547797;0.849269540203402;0.429980646681183,4.14827729320737
FIL7,0.01,22,213926585,1.05829861951972;1.02691687881966;0.945919769310275;0.988555069712041;7.01946430059531;1.03295080332559;1.01049616906007;0.956326990847945,9.4031405885974
FIL7,0.01,23,250441957,0.985358413299451;0.987035273723515;0.982271219041208;0.989871678347178;6.89075485738991;0.963882257130704;0.999890323618668;0.982445692229176,8.56550774562326
FIL7,0.01,24,218254732,0.876095761418863;0.969711845742185;0.887115472414638;0.963858493814574;6.36906545150768;0.675646202740289;1.00708563806985;0.989552037307256,5.61494760487023
FIL7,0.01,25,215846072,1.02195976574397;0.973289863894541;0.898332357268388;0.931802426616253;6.45998218370703;1.02216530617456;0.892267276815467;0.720165187193844,6.22531224502864
FIL7,0.01,26,221720180,0.987227528230103;0.984874633382704;0.974157877721895;0.966843411047672;6.83351090073324;0.971786545553292;0.99329802174344;0.955322883054142,8.21769901317718
FIL7,0.01,27,222852314,0.985747774119941;0.986856491053299;0.944149210771315;0.964950212790295;6.71303773982533;0.973335977667038;0.986311473434455;0.871686599988975,7.50380612189639
FIL7,0.01,28,206491449,0.783587682162262;0.965338334975872;0.834937093365735;0.985555876727136;6.01106843987974;0.485780742508145;0.992553296683233;0.963315413457359,4.03396391227934
