model,tolerance,point_id,time,rewards,result
FIL8,1E-10,1,725406517,0.5268677036;0.7270861469;0.9498854548;0.4580825106;0.2250122543;0.3592047317;0.2901997011;0.326240906;3.862579409,0.292653796134401
FIL8,1E-10,2,723849968,0.6732307525;0.6681999361;0.94421618;0.4956339329;0.2615727013;0.3412423261;0.3527024576;0.5675070967;4.304305383,0.451042218536862
FIL8,1E-10,3,714474134,0.6104152846;0.7642447283;0.987094499;0.247968365;0.179620448;0.4343576945;0.6977461052;0.5328487909;4.454295915,0.811123482910773
FIL8,1E-10,4,723756313,0.5733826711;0.6217897317;0.9727230752;0.1597756484;0.1199275949;0.288968977;0.4997306601;0.4285616458;3.664860004,0.786950080233246
FIL8,1E-10,5,708510477,0.7241559726;0.7617177697;0.9856041837;0.580550132;0.429310454;0.5438510155;0.546977387;0.6063788161;5.17854573,1.63382771969132
FIL8,1E-10,6,717942734,0.2018477458;0.6024653238;0.9746190093;0.2949561495;0.1775104518;0.3972558929;0.1673011416;0.1063340092;2.922289724,1.64688974549936
FIL8,1E-10,7,709572679,0.5947830491;0.6381860048;0.9726564924;0.4499919084;0.2667105201;0.4418090776;0.5115971527;0.5347060032;4.410440208,0.452877569361082
FIL8,1E-10,8,713418429,0.7236519867;0.7911737255;0.9548258394;0.2796141192;0.2844166227;0.3690413158;0.2390982237;0.2643801432;3.906201976,0.450798795199824
FIL8,1E-10,9,731767314,0.3764833332;0.5584212677;0.9775994269;0.4135047486;0.4543984123;0.1785111554;0.07582260068;0.04066248726;3.075403432,1.30493159145519
FIL8,1E-10,10,723588180,0.7362597116;0.8226269034;0.7275647725;0.03879021856;0.03967788117;0.6540714763;0.5840508827;0.5703758262;4.173417672,1.07400250192686
FIL8,1E-10,11,714931994,0.4587635277;0.6921226623;0.9074477691;0.15509232;0.1182544916;0.4559920085;0.2987219844;0.2866871766;3.37308194,0.931627612280405
FIL8,1E-10,12,711451951,0.5784696445;0.6396578485;0.9796131549;0.4718310807;0.3201992176;0.5250743847;0.5760442274;0.5217543654;4.612643924,0.595456330257466
FIL8,1E-10,13,721149876,0.4656304214;0.5872433312;0.6383695541;0.03271621094;0.04801552957;0.7417766376;0.564662941;0.3960555989;3.474470225,1.18452750444245
FIL8,1E-10,14,708778191,0.3343986549;0.5164055406;0.9534572541;0.3082995347;0.1488425983;0.2917788161;0.3487696829;0.3435936825;3.245545764,1.04802425079289
FIL8,1E-10,15,712989706,0.6979929837;0.8127707175;0.9785201236;0.2452960721;0.1582547764;0.4141308207;0.5823866684;0.5255784025;4.414930565,0.794163496675127
FIL8,1E-10,16,718800042,0.3869943611;0.4174644375;0.9252013123;0.4511615201;0.4232568252;0.6833209675;0.5055373288;0.3753396892;4.168276442,0.149988418220716
FIL8,1E-10,17,713312234,0.5478738181;0.7758882369;0.955927077;0.2970187811;0.2888115821;0.6154841724;0.4642864427;0.3433344262;4.288624537,0.337321868394292
FIL8,1E-10,18,718063431,0.7367612243;0.7506126142;0.9559758371;0.2443092844;0.1912723568;0.3677792474;0.4706894645;0.4834200909;4.20082012,0.61352184683052
FIL8,1E-10,19,722268694,0.7117738765;0.7768376346;0.937991733;0.1286986396;0.08354429274;0.2285577747;0.6397005208;0.5884212997;4.095525772,1.02225844577042
FIL8,1E-10,20,732382729,0.03764410467;0.02519249146;0.3386957172;0.4611508769;0.4131363057;0.6111468537;0.5301195295;0.5380210503;2.955106929,2.25194815192745
FIL8,1E-10,21,721117010,0.6879260162;0.7297065874;0.9594561185;0.4196476593;0.3348591135;0.5848721481;0.5984910134;0.5375760538;4.85253471,1.02407621467576
FIL8,1E-10,22,799597274,0.4760865938;0.4076939909;0.7648417661;0.08890722296;0.07695926088;0.5158359882;0.5526401327;0.6508547108;3.533819666,1.12478507602303
FIL8,1E-10,23,811098203,0.6904242417;0.8036281555;0.9656432709;0.5224840638;0.4205296388;0.6357874597;0.6123496466;0.5072770383;5.158123515,1.56099315332842
FIL8,1E-10,24,782445989,0.29297273;0.428708533;0.9718068671;0.2529399646;0.1764749368;0.4220672443;0.7530030136;0.3272272178;3.625200507,0.745377009781365
FIL8,1E-10,25,751546125,0.5473741883;0.6631012469;0.9548325552;0.5203828101;0.4977590451;0.6309129556;0.5226339883;0.4309443701;4.76794116,0.644200053081181
FIL8,1E-10,26,716035222,0.3678259326;0.7583573696;0.9715757224;0.5114790441;0.4971797391;0.7609402883;0.3380571444;0.1952894158;4.400704656,0.184827280952414
FIL8,1E-10,27,716016116,0.4373823441;0.4380619332;0.9507187838;0.4964566221;0.2796521793;0.3493681258;0.2902334726;0.4173711818;3.659244643,0.376363609646844
FIL8,1E-10,28,716394831,0.2800195227;0.3930190686;0.9747004191;0.4904529849;0.3179281796;0.5014067323;0.5466215575;0.3156089983;3.819757463,0.247546501046661
FIL8,1E-10,29,731095218,0.3380414832;0.692844017;0.9768844181;0.5313406734;0.3196818195;0.4860236021;0.2566518049;0.1949089057;3.796376724,0.160896180180146
FIL8,1E-10,30,733655352,0.5341963414;0.5222275416;0.9448057046;0.538287172;0.5427302696;0.756244275;0.6346549797;0.5269331717;5.000079456,1.14008598073247
FIL8,1E-10,31,719042173,0.649882316;0.7411640801;0.9634855545;0.3244698874;0.3382334087;0.6796358375;0.669712196;0.5860526945;4.952635975,1.30380655591128
FIL8,1E-10,32,713140816,0.3551499349;0.7322179959;0.9513459834;0.3199032234;0.3594878487;0.7678208713;0.3056704358;0.1815218408;3.973118134,0.182457775742884
FIL8,1E-10,33,714865251,0.6417693747;0.6448197285;0.939454013;0.4109120727;0.445829859;0.6695260981;0.5333839325;0.5080876597;4.793782738,0.808687059280038
FIL8,1E-10,34,722635462,0.7416643222;0.7977769444;0.9638243244;0.3455511898;0.2857493357;0.5375996668;0.5421316701;0.5178457878;4.732143241,0.933054162038738
FIL8,1E-10,35,724829305,0.5464898768;0.7938804363;0.9013780692;0.06173091468;0.060183587;0.4976722445;0.3899312202;0.2765859968;3.527852345,0.946716451502572
FIL8,1E-10,36,739698829,0.2623150353;0.78988442;0.9814652814;0.3995784976;0.125131817;0.260299821;0.150107306;0.1264369219;3.0952191,1.37563889880148
FIL8,1E-10,37,725185888,0.4163569463;0.5326873543;0.8677041355;0.3367011946;0.2754550102;0.3954861659;0.2926042112;0.2343793218;3.35137434,0.725652251187947
FIL8,1E-10,38,719822507,0.2325662884;0.2574258467;0.9262623934;0.0354046096;0.02402028689;0.03444999239;0.2508810905;0.1817740991;1.942784607,5.57360921428597
FIL8,1E-10,39,716669922,0.6375242622;0.7427329381;0.9553181167;0.3934219538;0.223339096;0.3015679653;0.2834008163;0.4316922053;3.968997354,0.406924047540077
FIL8,1E-10,40,720119379,0.4526771572;0.7271953242;0.9491039796;0.3945475553;0.4027639238;0.6894012857;0.4603528816;0.2888414102;4.364883518,0.230626166131122
FIL8,1E-10,41,715033282,0.1264663594;0.7844479232;0.9656554904;0.3288773381;0.178067968;0.363601731;0.08072684954;0.06443173061;2.89227539,1.82933420692016
FIL8,1E-10,42,713156476,0.3859937514;0.6672639535;0.9742452236;0.2871919094;0.2534979366;0.6123985019;0.5011008562;0.2631360374;3.94482817,0.261147595220225
FIL8,1E-10,43,714125417,0.6421773604;0.7885477499;0.9839868981;0.4362359867;0.3762052355;0.6615835864;0.55933139;0.4304582044;4.878526412,0.961159691782931
FIL8,1E-10,44,723467651,0.1844255016;0.3115057318;0.8525601681;0.08402041197;0.09554594538;0.6604614073;0.5952623912;0.1781291274;2.961910685,1.91129303374587
FIL8,1E-10,45,726742044,0.686935726;0.7024460529;0.9319852414;0.2123756709;0.1790697705;0.4865300578;0.6630246811;0.573681324;4.436048525,0.834226680267497
FIL8,1E-10,46,734725734,0.6922274011;0.7528725557;0.6441887624;0.03125464496;0.03629938492;0.5706733577;0.5075241683;0.5560402194;3.791080495,1.09148971163512
FIL8,1E-10,47,706837418,0.5928344515;0.7373667956;0.9789696777;0.5007480217;0.3454891766;0.4926066929;0.4122617389;0.3609672429;4.421243798,0.305081429253127
FIL8,1E-10,48,707469591,0.4914815019;0.571198538;0.9703166347;0.3648355611;0.1970327461;0.3857984916;0.4914171683;0.4072784435;3.879359085,0.357286189672725
FIL8,1E-10,49,719745076,0.7284009828;0.8129296672;0.9799232656;0.5418361062;0.5011060906;0.6057259004;0.4611065871;0.4591966163;5.090225216,1.33297531817461
FIL9,0.01,0,1964619433,0.6418543459;0.7096500693;0.9807933064;0.313238537;0.2307578967;0.4582505758;0.4991092461;0.3598617306;0.6670264054;4.860542113,0.306740744461337
FIL9,0.01,1,1967375814,0.5028345995;0.8218854545;0.984873591;0.5392385187;0.5108222508;0.2276696673;0.1393445175;0.1085460746;0.5097823486;4.344997022,0.668719418186582
FIL9,0.01,2,1980182898,0.413832777;0.3679713927;0.9160031105;0.4743193378;0.340617739;0.5568055782;0.3105391751;0.2069316774;0.5656245573;4.152645345,0.78833495189584
FIL9,0.01,3,1961344645,0.6625412352;0.6007684528;0.9790581115;0.3040404215;0.21306604;0.4393570615;0.5661451237;0.4898837157;0.8262605435;5.081120706,0.432185001341248
FIL9,0.01,4,1962230063,0.6739581217;0.666715472;0.9716593695;0.2640288408;0.2462651162;0.6872343805;0.05065142667;0.017283592;0.07663061317;3.654426933,2.34631026821603
FIL9,0.01,5,1962621478,0.6809737658;0.8270691496;0.9719426416;0.3254826913;0.3655210269;0.7765255084;0.2954657027;0.1199008739;0.3878245833;4.750705944,0.340487215606102
FIL9,0.01,6,1996809232,0.1378297486;0.7582099596;0.9409504391;0.3104467591;0.3138167847;0.6636891144;0.6762443944;0.08672487505;0.131282341;4.019194416,1.73249441973648
FIL9,0.01,7,1990858258,0.3473252447;0.265327741;0.8985021226;0.5887170044;0.5327902278;0.7140943751;0.3328514785;0.1852022997;0.5377687742;4.402579268,0.49131228211463
FIL9,0.01,8,1962897124,0.3202999395;0.4502353399;0.9774413942;0.4870650673;0.1731620722;0.2416398501;0.2629519137;0.5607568275;0.6064401472;4.079992552,1.26265238977863
FIL9,0.01,9,1967260790,0.6326656727;0.7614254807;0.9318828609;0.2184899279;0.278809066;0.07359605429;0.03853419324;0.04328561184;0.7443733876;3.723062255,2.18174085159593
FIL9,0.01,10,1989949130,0.6933643971;0.7215029331;0.9403766937;0.1013352731;0.09321607481;0.5374100184;0.5246346405;0.3890967946;0.77582735;4.776764175,0.633116762859719
FIL9,0.01,11,1983074065,0.3544622967;0.7602254542;0.9661533865;0.09980430243;0.08508796756;0.2984564497;0.5144551046;0.2593921106;0.3831715753;3.721208648,2.32710721215286
FIL9,0.01,12,2014570753,0.7036759828;0.5590707056;0.7088788587;0.07537272133;0.01467235205;0.05869756007;0.01054389098;0.06442041804;0.2612923456;2.456624835,7.44853628804916
FIL9,0.01,13,1984716339,0.1303853893;0.1028044671;0.6975389298;0.2598664857;0.2383770797;0.4319303266;0.2979850131;0.2303274789;0.7199372078;3.109152378,4.17447731795501
FIL9,0.01,14,1960902545,0.696049293;0.7335525485;0.9731861889;0.4494877055;0.4342734225;0.3060002888;0.1956982976;0.2481262013;0.861339638;4.897713584,0.22876202336762
FIL9,0.01,15,1965019091,0.7070944834;0.7711393945;0.9512688503;0.3664332637;0.344437722;0.6494603423;0.3208855683;0.1589636122;0.4625210519;4.732204289,0.246900924712439
FIL9,0.01,16,1951561011,0.452331391;0.5435304833;0.9592743622;0.2089961063;0.1079833481;0.2456038194;0.5990699548;0.5077737594;0.6695637065;4.294126931,1.12730143746116
FIL9,0.01,17,1988438155,0.5649837688;0.6345719652;0.9072598652;0.4643859859;0.3749373577;0.4906733428;0.4399001667;0.4550551744;0.7285271033;5.06029473,0.173967044055603
FIL9,0.01,18,1953260453,0.4874841159;0.684274581;0.9584431154;0.4925951275;0.3511378005;0.4138267179;0.3569914247;0.4227455027;0.6853998692;4.852898255,0.179254608506799
FIL9,0.01,19,1953803948,0.6539597839;0.6966239682;0.9216580739;0.1621140595;0.1741078255;0.7178431045;0.5170183245;0.2858102716;0.6013545805;4.730489992,0.481768179491267
FIL9,0.01,20,1961519747,0.1724671139;0.6225187121;0.9135869108;0.1521813888;0.1713783398;0.4714167682;0.3208180427;0.07349795622;0.1879438923;3.085809125,4.30289620821413
FIL9,0.01,21,1993112667,0.06384223261;0.09254183267;0.9434863886;0.2386524396;0.2894670623;0.7594805962;0.6313330988;0.5773244296;0.2447853412;3.840913422,2.39334187868667
FIL9,0.01,22,1964233371,0.6569773966;0.6867996976;0.8610785547;0.1073213972;0.1117760365;0.4765577754;0.3913773756;0.4771929742;0.7674957122;4.53657692,0.755753830888497
FIL9,0.01,23,1990677651,0.2753592403;0.2502676028;0.8861026085;0.4093770155;0.2408346754;0.3700050943;0.4451701318;0.5091633426;0.7877509201;4.174030631,1.13808674983723
FIL9,0.01,24,1952311313,0.7030622161;0.7305642826;0.9675717279;0.02278518231;0.01865986791;0.05700688702;0.2578456438;0.1706313624;0.6491850781;3.577312248,2.86920509676806
FIL9,0.01,25,1951776808,0.3578161391;0.4453243366;0.9745882832;0.5312733004;0.3072218289;0.4245928747;0.449542961;0.5350858135;0.6730320357;4.698477573,0.361338629686237
FIL9,0.01,26,1960430498,0.3608083502;0.4306356411;0.9734089861;0.4342051706;0.2573412349;0.4679275407;0.3527114511;0.2467836381;0.5098716626;4.033693675,1.08087363517907
FIL9,0.01,27,2000619506,0.07840631837;0.05796812802;0.5705941192;0.5029281183;0.4980806451;0.7659896988;0.3464437635;0.2037319305;0.5951395209;3.619282243,2.52799505188741
FIL9,0.01,28,2013511915,0.427065559;0.4640624013;0.9425806781;0.2645512786;0.2045542757;0.5054756834;0.3093264575;0.2667199603;0.5957877363;3.98012403,1.24206098385069
FIL9,0.01,29,1986220489,0.1414940791;0.2174432792;0.980873856;0.454457679;0.3953427089;0.6536293354;0.4605120896;0.3559927756;0.3132494667;3.97299527,1.50924641956542
FIL9,0.01,30,2008401445,0.3801478902;0.4221600575;0.7496342485;0.4418963065;0.5741366861;0.7616401529;0.6172209423;0.4837400804;0.6216129634;5.052189328,0.372657564908279
FIL9,0.01,31,1971596623,0.294680067;0.6502452977;0.8133157309;0.04232430796;0.02512738688;0.118641727;0.1340039572;0.1558764275;0.354117022;2.588331924,6.69058483578507
FIL9,0.01,32,1953946460,0.7139977616;0.7864691094;0.9843006905;0.4521863694;0.3727249258;0.6750320575;0.6272823528;0.4885959612;0.8237107745;5.924300003,1.27831918412058
FIL9,0.01,33,1965886834,0.4074954878;0.4493936103;0.7716966946;0.06978772078;0.09076024412;0.7739097093;0.19707249;0.1051595361;0.3179399836;3.183215477,3.88685214249051
FIL9,0.01,34,1959579712,0.7681509258;0.6993641576;0.8613569524;0.4265460355;0.2558920831;0.3556125266;0.3614639508;0.5274699011;0.8517226432;5.107579176,0.402391409993723
FIL9,0.01,35,1977339279,0.6700925756;0.7033312734;0.9116976346;0.3925621227;0.4078855259;0.2462836281;0.1505435469;0.1778352415;0.8652986062;4.525530155,0.482923306349327
FIL9,0.01,36,1940122023,0.6651212713;0.7354664972;0.9864900104;0.1502828979;0.09689431106;0.2573442923;0.5141179711;0.348802719;0.7163808243;4.470900795,0.878349906692938
FIL9,0.01,37,1953450637,0.7548627348;0.7985586007;0.980705731;0.4685167623;0.4909324249;0.7731596234;0.701829701;0.6176181114;0.8432932346;6.429476924,2.67273627288277
FIL9,0.01,38,1971851805,0.6495768479;0.8028438628;0.8036137462;0.06398581772;0.06348559414;0.5738025337;0.5383104873;0.4341270913;0.660281931;4.590027912,0.866077435891224
FIL9,0.01,39,1978875265,0.3276982518;0.4841139021;0.9439690029;0.3810863005;0.2401893368;0.2353464202;0.2164049488;0.2998573344;0.5874602974;3.716125795,1.9213715518522
FIL9,0.01,40,1971616888,0.5035763919;0.4517333031;0.9071415544;0.06828950891;0.06481440989;0.2723617711;0.2969413663;0.2854407144;0.8184971093;3.668796129,2.34967165546451
FIL9,0.01,41,2010807947,0.04123332059;0.07956606998;0.9760476202;0.3153609272;0.108445728;0.250258603;0.3101148929;0.5373613094;0.1084306507;2.726819122,6.31512071114787
FIL9,0.01,42,1944095532,0.6925563264;0.7702548375;0.9834485071;0.5901290095;0.4566706396;0.5985844734;0.5922457157;0.5644533443;0.8027883038;6.051131157,1.49703856982108
FIL9,0.01,43,1969584645,0.1928734552;0.3409488075;0.9715003764;0.3682059086;0.1613642761;0.2737218614;0.239885103;0.417266262;0.3641323717;3.329898422,3.30036382836324
FIL9,0.01,44,1993393025,0.5164053349;0.6982841412;0.9812746384;0.1837043243;0.1143861361;0.2257877743;0.3533663967;0.2858334728;0.6503973781;4.009439597,1.44654866529774
FIL9,0.01,45,2012260587,0.5770421514;0.7153060846;0.9165796741;0.1627544591;0.1646998039;0.362301236;0.2634615571;0.3129777619;0.759084004;4.234206732,0.976835932607875
FIL9,0.01,46,1962671557,0.2091855176;0.3309238977;0.9585748618;0.2782565032;0.161969074;0.3402496862;0.3677529544;0.633357853;0.4766978469;3.756968195,2.1833686137129
FIL9,0.01,47,1994772335,0.4072206352;0.5815782189;0.8650862869;0.4657487989;0.2765383014;0.3918076273;0.2622443124;0.166447107;0.3697432073;3.786414495,1.64223890681361
FIL9,0.01,48,1982146993,0.6398208804;0.6324003013;0.9376884833;0.3170338519;0.003696790082;0.009169759686;0.01357388923;0.5862782389;0.7642078377;3.903870032,2.06754520218551
FIL9,0.01,49,1953544500,0.7333070975;0.7711258144;0.9806166525;0.4862037339;0.4923590281;0.6731568554;0.4339795323;0.3465585665;0.7583874978;5.675694778,0.653292650216744
FIL9,0.0001,0,1956061116,0.6418543459;0.7096500693;0.9807933064;0.313238537;0.2307578967;0.4582505758;0.4991092461;0.3598617306;0.6670264054;4.860542113,0.306740744461337
FIL9,0.0001,1,1967659089,0.5028345995;0.8218854545;0.984873591;0.5392385187;0.5108222508;0.2276696673;0.1393445175;0.1085460746;0.5097823486;4.344997022,0.668719418186582
FIL9,0.0001,2,1966957657,0.413832777;0.3679713927;0.9160031105;0.4743193378;0.340617739;0.5568055782;0.3105391751;0.2069316774;0.5656245573;4.152645345,0.78833495189584
FIL9,0.0001,3,1957999709,0.6625412352;0.6007684528;0.9790581115;0.3040404215;0.21306604;0.4393570615;0.5661451237;0.4898837157;0.8262605435;5.081120706,0.432185001341248
FIL9,0.0001,4,1960756608,0.6739581217;0.666715472;0.9716593695;0.2640288408;0.2462651162;0.6872343805;0.05065142667;0.017283592;0.07663061317;3.654426933,2.34631026821603
FIL9,0.0001,5,1961180027,0.6809737658;0.8270691496;0.9719426416;0.3254826913;0.3655210269;0.7765255084;0.2954657027;0.1199008739;0.3878245833;4.750705944,0.340487215606102
FIL9,0.0001,6,1974093816,0.1378297486;0.7582099596;0.9409504391;0.3104467591;0.3138167847;0.6636891144;0.6762443944;0.08672487505;0.131282341;4.019194416,1.73249441973648
FIL9,0.0001,7,1987996887,0.3473252447;0.265327741;0.8985021226;0.5887170044;0.5327902278;0.7140943751;0.3328514785;0.1852022997;0.5377687742;4.402579268,0.49131228211463
FIL9,0.0001,8,1960990976,0.3202999395;0.4502353399;0.9774413942;0.4870650673;0.1731620722;0.2416398501;0.2629519137;0.5607568275;0.6064401472;4.079992552,1.26265238977863
FIL9,0.0001,9,1956008194,0.6326656727;0.7614254807;0.9318828609;0.2184899279;0.278809066;0.07359605429;0.03853419324;0.04328561184;0.7443733876;3.723062255,2.18174085159593
FIL9,0.0001,10,1955848017,0.6933643971;0.7215029331;0.9403766937;0.1013352731;0.09321607481;0.5374100184;0.5246346405;0.3890967946;0.77582735;4.776764175,0.633116762859719
FIL9,0.0001,11,1967979436,0.3544622967;0.7602254542;0.9661533865;0.09980430243;0.08508796756;0.2984564497;0.5144551046;0.2593921106;0.3831715753;3.721208648,2.32710721215286
FIL9,0.0001,12,2013943374,0.7036759828;0.5590707056;0.7088788587;0.07537272133;0.01467235205;0.05869756007;0.01054389098;0.06442041804;0.2612923456;2.456624835,7.44853628804916
FIL9,0.0001,13,2017984323,0.1303853893;0.1028044671;0.6975389298;0.2598664857;0.2383770797;0.4319303266;0.2979850131;0.2303274789;0.7199372078;3.109152378,4.17447731795501
FIL9,0.0001,14,1959517084,0.696049293;0.7335525485;0.9731861889;0.4494877055;0.4342734225;0.3060002888;0.1956982976;0.2481262013;0.861339638;4.897713584,0.22876202336762
FIL9,0.0001,15,1976978779,0.7070944834;0.7711393945;0.9512688503;0.3664332637;0.344437722;0.6494603423;0.3208855683;0.1589636122;0.4625210519;4.732204289,0.246900924712439
FIL9,0.0001,16,1997215088,0.452331391;0.5435304833;0.9592743622;0.2089961063;0.1079833481;0.2456038194;0.5990699548;0.5077737594;0.6695637065;4.294126931,1.12730143746116
FIL9,0.0001,17,1986120629,0.5649837688;0.6345719652;0.9072598652;0.4643859859;0.3749373577;0.4906733428;0.4399001667;0.4550551744;0.7285271033;5.06029473,0.173967044055603
FIL9,0.0001,18,1997793982,0.4874841159;0.684274581;0.9584431154;0.4925951275;0.3511378005;0.4138267179;0.3569914247;0.4227455027;0.6853998692;4.852898255,0.179254608506799
FIL9,0.0001,19,1966301556,0.6539597839;0.6966239682;0.9216580739;0.1621140595;0.1741078255;0.7178431045;0.5170183245;0.2858102716;0.6013545805;4.730489992,0.481768179491267
FIL9,0.0001,20,1992029245,0.1724671139;0.6225187121;0.9135869108;0.1521813888;0.1713783398;0.4714167682;0.3208180427;0.07349795622;0.1879438923;3.085809125,4.30289620821413
FIL9,0.0001,21,2013297203,0.06384223261;0.09254183267;0.9434863886;0.2386524396;0.2894670623;0.7594805962;0.6313330988;0.5773244296;0.2447853412;3.840913422,2.39334187868667
FIL9,0.0001,22,1960992412,0.6569773966;0.6867996976;0.8610785547;0.1073213972;0.1117760365;0.4765577754;0.3913773756;0.4771929742;0.7674957122;4.53657692,0.755753830888497
FIL9,0.0001,23,1993564567,0.2753592403;0.2502676028;0.8861026085;0.4093770155;0.2408346754;0.3700050943;0.4451701318;0.5091633426;0.7877509201;4.174030631,1.13808674983723
FIL9,0.0001,24,1973803578,0.7030622161;0.7305642826;0.9675717279;0.02278518231;0.01865986791;0.05700688702;0.2578456438;0.1706313624;0.6491850781;3.577312248,2.86920509676806
FIL9,0.0001,25,1973501868,0.3578161391;0.4453243366;0.9745882832;0.5312733004;0.3072218289;0.4245928747;0.449542961;0.5350858135;0.6730320357;4.698477573,0.361338629686237
FIL9,0.0001,26,1966522021,0.3608083502;0.4306356411;0.9734089861;0.4342051706;0.2573412349;0.4679275407;0.3527114511;0.2467836381;0.5098716626;4.033693675,1.08087363517907
FIL9,0.0001,27,1996690362,0.07840631837;0.05796812802;0.5705941192;0.5029281183;0.4980806451;0.7659896988;0.3464437635;0.2037319305;0.5951395209;3.619282243,2.52799505188741
FIL9,0.0001,28,1960845794,0.427065559;0.4640624013;0.9425806781;0.2645512786;0.2045542757;0.5054756834;0.3093264575;0.2667199603;0.5957877363;3.98012403,1.24206098385069
FIL9,0.0001,29,1991547053,0.1414940791;0.2174432792;0.980873856;0.454457679;0.3953427089;0.6536293354;0.4605120896;0.3559927756;0.3132494667;3.97299527,1.50924641956542
FIL9,0.0001,30,2033445575,0.3801478902;0.4221600575;0.7496342485;0.4418963065;0.5741366861;0.7616401529;0.6172209423;0.4837400804;0.6216129634;5.052189328,0.372657564908279
FIL9,0.0001,31,1969175296,0.294680067;0.6502452977;0.8133157309;0.04232430796;0.02512738688;0.118641727;0.1340039572;0.1558764275;0.354117022;2.588331924,6.69058483578507
FIL9,0.0001,32,1936902924,0.7139977616;0.7864691094;0.9843006905;0.4521863694;0.3727249258;0.6750320575;0.6272823528;0.4885959612;0.8237107745;5.924300003,1.27831918412058
FIL9,0.0001,33,1981852044,0.4074954878;0.4493936103;0.7716966946;0.06978772078;0.09076024412;0.7739097093;0.19707249;0.1051595361;0.3179399836;3.183215477,3.88685214249051
FIL9,0.0001,34,1962808509,0.7681509258;0.6993641576;0.8613569524;0.4265460355;0.2558920831;0.3556125266;0.3614639508;0.5274699011;0.8517226432;5.107579176,0.402391409993723
FIL9,0.0001,35,1973616005,0.6700925756;0.7033312734;0.9116976346;0.3925621227;0.4078855259;0.2462836281;0.1505435469;0.1778352415;0.8652986062;4.525530155,0.482923306349327
FIL9,0.0001,36,1951319660,0.6651212713;0.7354664972;0.9864900104;0.1502828979;0.09689431106;0.2573442923;0.5141179711;0.348802719;0.7163808243;4.470900795,0.878349906692938
FIL9,0.0001,37,1938922772,0.7548627348;0.7985586007;0.980705731;0.4685167623;0.4909324249;0.7731596234;0.701829701;0.6176181114;0.8432932346;6.429476924,2.67273627288277
FIL9,0.0001,38,1994911141,0.6495768479;0.8028438628;0.8036137462;0.06398581772;0.06348559414;0.5738025337;0.5383104873;0.4341270913;0.660281931;4.590027912,0.866077435891224
FIL9,0.0001,39,1963278146,0.3276982518;0.4841139021;0.9439690029;0.3810863005;0.2401893368;0.2353464202;0.2164049488;0.2998573344;0.5874602974;3.716125795,1.9213715518522
FIL9,0.0001,40,1970635644,0.5035763919;0.4517333031;0.9071415544;0.06828950891;0.06481440989;0.2723617711;0.2969413663;0.2854407144;0.8184971093;3.668796129,2.34967165546451
FIL9,0.0001,41,2034891282,0.04123332059;0.07956606998;0.9760476202;0.3153609272;0.108445728;0.250258603;0.3101148929;0.5373613094;0.1084306507;2.726819122,6.31512071114787
FIL9,0.0001,42,1948898567,0.6925563264;0.7702548375;0.9834485071;0.5901290095;0.4566706396;0.5985844734;0.5922457157;0.5644533443;0.8027883038;6.051131157,1.49703856982108
FIL9,0.0001,43,1972575474,0.1928734552;0.3409488075;0.9715003764;0.3682059086;0.1613642761;0.2737218614;0.239885103;0.417266262;0.3641323717;3.329898422,3.30036382836324
FIL9,0.0001,44,1995285153,0.5164053349;0.6982841412;0.9812746384;0.1837043243;0.1143861361;0.2257877743;0.3533663967;0.2858334728;0.6503973781;4.009439597,1.44654866529774
FIL9,0.0001,45,1981464543,0.5770421514;0.7153060846;0.9165796741;0.1627544591;0.1646998039;0.362301236;0.2634615571;0.3129777619;0.759084004;4.234206732,0.976835932607875
FIL9,0.0001,46,1971706144,0.2091855176;0.3309238977;0.9585748618;0.2782565032;0.161969074;0.3402496862;0.3677529544;0.633357853;0.4766978469;3.756968195,2.1833686137129
FIL9,0.0001,47,1998754351,0.4072206352;0.5815782189;0.8650862869;0.4657487989;0.2765383014;0.3918076273;0.2622443124;0.166447107;0.3697432073;3.786414495,1.64223890681361
FIL9,0.0001,48,1986878200,0.6398208804;0.6324003013;0.9376884833;0.3170338519;0.003696790082;0.009169759686;0.01357388923;0.5862782389;0.7642078377;3.903870032,2.06754520218551
FIL9,0.0001,49,1946921188,0.7333070975;0.7711258144;0.9806166525;0.4862037339;0.4923590281;0.6731568554;0.4339795323;0.3465585665;0.7583874978;5.675694778,0.653292650216744
FIL9,1E-06,0,1961927498,0.6418543459;0.7096500693;0.9807933064;0.313238537;0.2307578967;0.4582505758;0.4991092461;0.3598617306;0.6670264054;4.860542113,0.306740744461337
FIL9,1E-06,1,1972342316,0.5028345995;0.8218854545;0.984873591;0.5392385187;0.5108222508;0.2276696673;0.1393445175;0.1085460746;0.5097823486;4.344997022,0.668719418186582
FIL9,1E-06,2,1972118453,0.413832777;0.3679713927;0.9160031105;0.4743193378;0.340617739;0.5568055782;0.3105391751;0.2069316774;0.5656245573;4.152645345,0.78833495189584
FIL9,1E-06,3,1949028155,0.6625412352;0.6007684528;0.9790581115;0.3040404215;0.21306604;0.4393570615;0.5661451237;0.4898837157;0.8262605435;5.081120706,0.432185001341248
FIL9,1E-06,4,1972260714,0.6739581217;0.666715472;0.9716593695;0.2640288408;0.2462651162;0.6872343805;0.05065142667;0.017283592;0.07663061317;3.654426933,2.34631026821603
